species_num,species,species_ja,species_ko,full_name,form_name,form_index,form_argument,introduced_gen,state_kind,type1,type2,hp,atk,def,spe,spa,spd,abilities,parameter_context,verification_status,source,notes
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Flower-Sweet,Rainbow-Swirl + Flower Sweet,8,5,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Love-Sweet,Rainbow-Swirl + Love Sweet,8,2,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Ribbon-Sweet,Rainbow-Swirl + Ribbon Sweet,8,6,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Star-Sweet,Rainbow-Swirl + Star Sweet,8,3,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
869,Alcremie,マホイップ,마휘핑,Alcremie-Rainbow-Swirl-Strawberry-Sweet,Rainbow-Swirl + Strawberry Sweet,8,0,8,multi_parameter_identity,Fairy,,65,60,75,64,110,121,Sweet Veil|Aroma Veil,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Distinct Alcremie appearance combination: numeric Form selects cream; FormArgument selects Sweet decoration.
870,Falinks,タイレーツ,대여르,Falinks,Base,0,,8,base_form,Fighting,,65,100,100,75,70,60,Battle Armor|Defiant,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
870,Falinks,タイレーツ,대여르,Falinks-Mega,Mega,1,,9,battle_transformation,Fighting,,65,135,135,100,70,65,Defiant,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
875,Eiscue,コオリッポ,빙큐보,Eiscue,Ice,0,,8,base_form,Ice,,75,80,110,50,65,90,Ice Face,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
875,Eiscue,コオリッポ,빙큐보,Eiscue-Noice,Noice,1,,8,battle_only_form,Ice,,75,80,70,130,65,50,Ice Face,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
876,Indeedee,イエッサン,에써르,Indeedee,M,0,,8,base_form,Psychic,Normal,60,65,55,95,105,95,Inner Focus|Synchronize|Psychic Surge,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
876,Indeedee,イエッサン,에써르,Indeedee-F,F,1,,8,persistent_identity,Psychic,Normal,70,55,65,85,95,105,Own Tempo|Synchronize|Psychic Surge,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
877,Morpeko,モルペコ,모르페코,Morpeko,Full-Belly,0,,8,base_form,Electric,Dark,58,95,58,97,70,58,Hunger Switch,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
877,Morpeko,モルペコ,모르페코,Morpeko-Hangry,Hangry,1,,8,battle_only_form,Electric,Dark,58,95,58,97,70,58,Hunger Switch,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
879,Copperajah,ダイオウドウ,대왕끼리동,Copperajah,Base,0,,8,base_form,Steel,,122,130,69,30,80,69,Sheer Force|Heavy Metal,current cross-generation reference; historical per-title overrides tracked in generation research,base_identity,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
879,Copperajah,ダイオウドウ,대왕끼리동,Copperajah-Gmax,Gmax,,,8,battle_transformation,Steel,,122,130,69,30,80,69,Sheer Force|Heavy Metal,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
884,Duraludon,ジュラルドン,두랄루돈,Duraludon,Base,0,,8,base_form,Steel,Dragon,70,95,115,85,120,50,Light Metal|Heavy Metal|Stalwart,current cross-generation reference; historical per-title overrides tracked in generation research,base_identity,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
884,Duraludon,ジュラルドン,두랄루돈,Duraludon-Gmax,Gmax,,,8,battle_transformation,Steel,Dragon,70,95,115,85,120,50,Light Metal|Heavy Metal|Stalwart,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
888,Zacian,ザシアン,자시안,Zacian,Hero,0,,8,base_form,Fairy,,92,120,115,138,80,115,Intrepid Sword,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
888,Zacian,ザシアン,자시안,Zacian-Crowned,Crowned,1,,8,battle_only_form,Fairy,Steel,92,150,115,148,80,115,Intrepid Sword,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
889,Zamazenta,ザマゼンタ,자마젠타,Zamazenta,Hero,0,,8,base_form,Fighting,,92,120,115,138,80,115,Dauntless Shield,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
889,Zamazenta,ザマゼンタ,자마젠타,Zamazenta-Crowned,Crowned,1,,8,battle_only_form,Fighting,Steel,92,120,140,128,80,140,Dauntless Shield,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
890,Eternatus,ムゲンダイナ,무한다이노,Eternatus,Base,0,,8,base_form,Poison,Dragon,140,85,95,130,145,95,Pressure,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
890,Eternatus,ムゲンダイナ,무한다이노,Eternatus-Eternamax,Eternamax,1,,8,persistent_identity,Poison,Dragon,255,115,250,130,125,250,Pressure,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
892,Urshifu,ウーラオス,우라오스,Urshifu,Single-Strike,0,,8,base_form,Fighting,Dark,100,130,100,97,63,60,Unseen Fist,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
892,Urshifu,ウーラオス,우라오스,Urshifu-Gmax,Gmax,,,8,battle_transformation,Fighting,Dark,100,130,100,97,63,60,Unseen Fist,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
892,Urshifu,ウーラオス,우라오스,Urshifu-Rapid-Strike-Gmax,Rapid-Strike-Gmax,,,8,battle_transformation,Fighting,Water,100,130,100,97,63,60,Unseen Fist,current cross-generation reference; historical per-title overrides tracked in generation research,semantic_verified_not_persistent,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
892,Urshifu,ウーラオス,우라오스,Urshifu-Rapid-Strike,Rapid-Strike,1,,8,persistent_identity,Fighting,Water,100,130,100,97,63,60,Unseen Fist,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
893,Zarude,ザルード,자루도,Zarude,Base,0,,8,base_form,Dark,Grass,105,120,105,105,70,95,Leaf Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
893,Zarude,ザルード,자루도,Zarude-Dada,Dada,1,,8,persistent_identity,Dark,Grass,105,120,105,105,70,95,Leaf Guard,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
898,Calyrex,バドレックス,버드렉스,Calyrex,Base,0,,8,base_form,Psychic,Grass,100,80,80,80,80,80,Unnerve,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
898,Calyrex,バドレックス,버드렉스,Calyrex-Ice,Ice,1,,8,persistent_identity,Psychic,Ice,100,165,150,50,85,130,As One (Glastrier),current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
898,Calyrex,バドレックス,버드렉스,Calyrex-Shadow,Shadow,2,,8,persistent_identity,Psychic,Ghost,100,85,80,150,165,100,As One (Spectrier),current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
900,Kleavor,バサギリ,사마자르,Kleavor-Lord,Lord,1,,8,scripted_boss_internal_form,Bug,Rock,70,135,95,85,45,70,Swarm|Sheer Force|Sharpness,current cross-generation reference; historical per-title overrides tracked in generation research,reference_verified,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,Pokémon Legends: Arceus Lord/Lady form; not a normal player-owned form.
901,Ursaluna,ガチグマ,다투곰,Ursaluna,Base,0,,8,base_form,Ground,Normal,130,140,105,50,45,80,Guts|Bulletproof|Unnerve,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
901,Ursaluna,ガチグマ,다투곰,Ursaluna-Bloodmoon,Bloodmoon,1,,9,persistent_identity,Ground,Normal,113,70,120,52,135,65,Mind's Eye,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
902,Basculegion,イダイトウ,대쓰여너,Basculegion,M,0,,8,base_form,Water,Ghost,120,112,65,78,80,75,Swift Swim|Adaptability|Mold Breaker,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
902,Basculegion,イダイトウ,대쓰여너,Basculegion-F,F,1,,8,persistent_identity,Water,Ghost,120,92,65,78,100,75,Swift Swim|Adaptability|Mold Breaker,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
905,Enamorus,ラブトロス,러브로스,Enamorus,Incarnate,0,,8,base_form,Fairy,Flying,74,115,70,106,135,80,Cute Charm|Contrary,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
905,Enamorus,ラブトロス,러브로스,Enamorus-Therian,Therian,1,,8,persistent_identity,Fairy,Flying,74,115,110,46,135,100,Overcoat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
916,Oinkologne,パフュートン,퍼퓨돈,Oinkologne,M,0,,9,base_form,Normal,,110,100,75,65,59,80,Lingering Aroma|Gluttony|Thick Fat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
916,Oinkologne,パフュートン,퍼퓨돈,Oinkologne-F,F,1,,9,persistent_identity,Normal,,115,90,70,65,59,90,Aroma Veil|Gluttony|Thick Fat,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
925,Maushold,イッカネズミ,파밀리쥐,Maushold,Three,0,,9,base_form,Normal,,74,75,70,111,65,75,Friend Guard|Cheek Pouch|Technician,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
925,Maushold,イッカネズミ,파밀리쥐,Maushold-Four,Four,1,,9,persistent_identity,Normal,,74,75,70,111,65,75,Friend Guard|Cheek Pouch|Technician,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
931,Squawkabilly,イキリンコ,시비꼬,Squawkabilly,Green,0,,9,base_form,Normal,Flying,82,96,51,92,45,51,Intimidate|Hustle|Guts,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
931,Squawkabilly,イキリンコ,시비꼬,Squawkabilly-Blue,Blue,1,,9,persistent_identity,Normal,Flying,82,96,51,92,45,51,Intimidate|Hustle|Guts,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
931,Squawkabilly,イキリンコ,시비꼬,Squawkabilly-Yellow,Yellow,2,,9,persistent_identity,Normal,Flying,82,96,51,92,45,51,Intimidate|Hustle|Sheer Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
931,Squawkabilly,イキリンコ,시비꼬,Squawkabilly-White,White,3,,9,persistent_identity,Normal,Flying,82,96,51,92,45,51,Intimidate|Hustle|Sheer Force,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
952,Scovillain,スコヴィラン,스코빌런,Scovillain,Base,0,,9,base_form,Grass,Fire,65,108,65,75,108,65,Chlorophyll|Insomnia|Moody,current cross-generation reference; historical per-title overrides tracked in generation research,reference_order_only,PokemonShowdown@2ddfa0476f8207e12e204b1c69f7c7683b17633c;PKHeX@8ad201e80244f630ab5a46922ab72fb79c5ad4f4,
